ID,URL,Price Selector,Discount Price Selector
361,https://saharkhizland.com/product/%D8%A2%D9%84%D9%88-250-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
390,https://saharkhizland.com/product/%D9%BE%D9%88%D8%AF%D8%B1-%D9%84%DB%8C%D9%85%D9%88-100-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
391,https://saharkhizland.com/product/%D8%AE%D8%A7%DA%A9%D8%B4%DB%8C%D8%B1150%DA%AF%D8%B1%D9%85%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
392,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D8%B3%DB%8C%D8%A7%D9%87-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
393,https://saharkhizland.com/product/%D8%B2%DB%8C%D8%B1%D9%87-%D8%B3%DB%8C%D8%A7%D9%87-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
395,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%D9%85%D8%B1%D8%BA-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
396,https://saharkhizland.com/product/%D8%AF%D8%A7%D8%B1%DA%86%DB%8C%D9%86-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
397,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%DA%AF%D9%88%D8%B4%D8%AA100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
398,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D9%82%D8%B1%D9%85%D8%B2-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
399,https://saharkhizland.com/product/%D8%B3%D9%85%D8%A7%D9%82-100-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
400,https://saharkhizland.com/product/%D8%B2%D8%B1%D8%AF%DA%86%D9%88%D8%A8%D9%87100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
401,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%D9%BE%D9%84%D9%88%DB%8C%DB%8C-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
402,https://saharkhizland.com/product/%D9%BE%D9%88%D8%AF%D8%B1-%D8%B3%DB%8C%D8%B1100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
403,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%D8%AE%D9%88%D8%B1%D8%B4%D8%AA%DB%8C-100-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
404,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%DA%A9%D8%A7%D8%B1%DB%8C100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
559,https://saharkhizland.com/product/%D9%84%DB%8C%D9%85%D9%88-%D9%81%D9%84%D9%81%D9%84%DB%8C-105-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
561,https://saharkhizland.com/product/%DA%86%D8%A7%D8%B4%D9%86%DB%8C-%D8%B3%D8%A7%D9%84%D8%A7%D8%AF-90-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
562,https://saharkhizland.com/product/%DA%86%D8%A7%D8%B4%D9%86%DB%8C-%D9%85%D8%A7%D8%B3%D8%AA-%D9%88-%D8%AE%DB%8C%D8%A7%D8%B1-55-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
566,https://saharkhizland.com/product/%D9%BE%D9%88%D8%AF%D8%B1-%D8%B2%D9%86%D8%AC%D8%A8%DB%8C%D9%84-60-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
567,https://saharkhizland.com/product/%DA%86%D8%A7%D8%B4%D9%86%DB%8C-%DA%A9%D8%A8%D8%A7%D8%A8-%DA%A9%D9%88%D8%A8%DB%8C%D8%AF%D9%87-110-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
651,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D8%B3%DB%8C%D8%A7%D9%87-500-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
650,https://saharkhizland.com/product/%D8%B2%D8%B1%D8%AF%DA%86%D9%88%D8%A8%D9%87-500-%DA%AF%D8%B1%D9%85-%D9%BE%D8%AA,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
652,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D9%82%D8%B1%D9%85%D8%B2500-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
457,https://saharkhizland.com/product/%D8%B4%DA%A9%D8%B1%D9%BE%D9%86%DB%8C%D8%B1-%D9%87%D9%84-%D8%AF%D8%A7%D8%B1,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
42,https://saharkhizland.com/product/%DA%86%D8%A7%DB%8C-%D8%B3%DB%8C%D8%A7%D9%87-%DA%A9%DB%8C%D8%B3%D9%87-%D8%A7%DB%8C-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
114,https://saharkhizland.com/product/%DA%86%D8%A7%DB%8C-%D8%B3%D8%A8%D8%B2-%DA%A9%DB%8C%D8%B3%D9%87-%D8%A7%DB%8C-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
119,https://saharkhizland.com/product/%DA%86%D8%A7%DB%8C-%D8%B3%D8%A8%D8%B2-%DA%A9%DB%8C%D8%B3%D9%87-%D8%A7%DB%8C-%D8%AC%D8%A7%D8%B3%D9%85%DB%8C%D9%86,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
195,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
212,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%DA%AF%D9%84-%DA%AF%D8%A7%D9%88-%D8%B2%D8%A8%D8%A7%D9%86,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
213,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%D8%A8%D8%A7%D8%A8%D9%88%D9%86%D9%87,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
214,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%DA%86%D8%A7%DB%8C-%D8%AA%D8%B1%D8%B4,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
305,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%D8%A8%D9%87%D8%A7%D8%B1-%D9%86%D8%A7%D8%B1%D9%86%D8%AC,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
306,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%D8%AC%D9%86%D8%B3%DB%8C%D9%86%DA%AF,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
314,https://saharkhizland.com/product/%D8%AF%D9%85%D9%86%D9%88%D8%B4-%D9%85%D9%86%D8%AA%D8%AE%D8%A8,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
